Name,gdd,Mole1,C-C,C=C,C:N,C:C,C:S,C-H,C-Si,N:S,H-Si,H-N,C:O,C-N,C/C,N-O,N=O,C-O,C=O,C-F,O=S,C-S,N:N,H-O,C#N,C=N,N-N,B-C,C#C,C=S,N:O,B-F,B-N,C/N,Br-C,B-O,N/N,C-Cl,C/O,C\\C,N-S,B-H,N=N,N=S,O-S,H/N,C\\N,H-S,N/O,N\\N,N\\O,C/S,C\\O,N#N,tot_num,HBA,HBD,mui,MaxPC,minPC,weight
molecule2611,321,CN1CC(N)C1,2,0,0,0,0,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,72.8795508155063,0.118749242640039,0.118749242640039,86.1379999999999
molecule2610,330,C=CC1COC1,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,78.1198678011681,0.057431519645288,0.057431519645288,84.118
molecule2609,341,C=CC(=O)CO,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,84.6396444411312,0.210692541483764,0.210692541483764,86.09
molecule2608,337,C1N[C@@H]1[C@H]1CO1,3,0,0,0,0,6,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,81.1890640794916,0.122691292373253,0.122691292373253,85.106
molecule2607,320,C#C/C(C)=N/N=C,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.124271311524248,0.124271311524248,94.117
molecule2606,311,C1C[C@@H]2CC[C@H]2C1,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,66.6493941117554,0.030552711806081,0.030552711806081,96.1729999999999
molecule2605,356,c1onc2c1CO2,1,0,1,2,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,93.0567923124677,0.260630400285276,0.260630400285276,97.073
molecule2604,315,C#CCOCC=C,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,75.3668950253496,0.12391602119257,0.12391602119257,96.129
molecule2603,324,CNC[C@@H](C)O,2,0,0,0,0,9,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,2,70.6178740694522,0.21049749206095,0.21049749206095,89.1379999999999
molecule2602,334,CCC(C#N)C#N,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.132623318085997,0.132623318085997,94.117
molecule2601,326,CN1C[C@@H]2O[C@@H]2C1,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,72.8795508155063,0.098110518326294,0.098110518326294,99.1329999999999
molecule2600,323,C#C[C@H](O)[C@@H](C)O,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,75.3668950253496,0.212000091368567,0.212000091368567,100.117
molecule2599,335,CC1=CC(=O)OC1,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.330638749413638,0.330638749413638,98.101
molecule2598,334,C#CC(=C)OC=O,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,88.5572010964053,0.298615520235573,0.298615520235573,96.085
molecule2597,310,C=C[C@H]1CC[C@@H]1N,5,1,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,68.5498289706574,0.118679618813204,0.118679618813204,97.1609999999999
molecule2596,347,C#CC(=O)C=C,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,93.0567923124677,0.227329123131932,0.227329123131932,80.086
molecule2595,311,C=CC(=C)C(=C)C,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,70.6178740694522,0.062263476918569,0.062263476918569,94.1569999999999
molecule2594,320,C=C(/C=N/N)CO,1,1,0,0,0,5,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,75.3668950253496,0.210528980973025,0.210528980973025,100.121
molecule2593,335,C[C@H]1N[C@@H]1C=O,3,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,81.1890640794916,0.137992903805358,0.137992903805358,85.106
molecule2592,315,[H]/N=C(/C=C)NC=C,0,2,0,0,0,6,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,2,75.3668950253496,0.189397966580752,0.189397966580752,96.133
molecule2591,326,N[C@H]1[C@@H]2C=CO[C@H]12,4,1,0,0,0,5,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,78.1198678011681,0.121484694873606,0.121484694873606,97.117
molecule2590,322,CC/C(CN)=N/O,2,0,0,0,0,7,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,3,2,70.6178740694522,0.329559961550419,0.329559961550419,102.137
molecule2589,319,C=C1CNN=C1C,3,1,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.1836431281147,0.1836431281147,96.133
molecule2588,323,C=C/C(C#N)=C\C,1,2,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,78.1198678011681,0.098738120317706,0.098738120317706,93.129
molecule2587,330,C=C[C@@](C)(O)C=O,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.2119426683103,0.2119426683103,100.117
molecule2586,334,C=C[C@H]1OCC1=O,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.190551326543574,0.190551326543574,98.101
molecule2585,314,C=C1CCCNC1,4,1,0,0,0,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,68.5498289706574,0.122517812313707,0.122517812313707,97.1609999999999
molecule2584,309,CNC[C@@H](C)CN,3,0,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,2,63.2694479323461,0.121878567036952,0.121878567036952,102.181
molecule2583,316,C=C(C)C(=C)OC,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,70.6178740694522,0.113509642213186,0.113509642213186,98.1449999999999
molecule2582,325,ON=C1CCCC1,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,72.8795508155063,0.32955902187867,0.32955902187867,99.1329999999999
molecule2581,313,Cc1cscc1O,1,0,0,3,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,81.1890640794916,0.293152748465823,0.293152748465823,114.169
molecule2580,326,C#CC#CCC,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,84.6396444411312,0.124913272257956,0.105845183795118,78.114
molecule2579,323,C1[C@H]2[C@H]3C[C@@H]1CN23,6,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,72.8795508155063,0.048382671538347,0.048382671538347,95.1449999999999
molecule2578,324,C[C@H]1CC[C@@H]1O,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,72.8795508155063,0.210459096519957,0.210459096519957,86.134
molecule2577,331,O=C1CC[C@H](O)C1,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.210463685910812,0.210463685910812,100.117
molecule2576,319,N[C@H]1C[C@@H]2CN2C1,4,0,0,0,0,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,70.6178740694522,0.118705854567091,0.118705854567091,98.1489999999999
molecule2575,334,C[C@H]1CN1C,2,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,78.1198678011681,0.047757346687734,0.047757346687734,71.123
molecule2574,312,NCCNC1CC1,4,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,66.6493941117554,0.122523013709709,0.122523013709709,100.165
molecule2573,329,CN1C=NOCC1,1,0,0,0,0,8,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,75.3668950253496,0.134222164642204,0.134222164642204,100.121
molecule2572,317,CC1([C@H]2CN2)CC1,6,0,0,0,0,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,68.5498289706574,0.12261378120237,0.12261378120237,97.1609999999999
molecule2571,337,Cc1ncc(O)o1,1,0,2,1,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,84.6396444411312,0.302148608380718,0.302148608380718,99.089
molecule2570,317,C=CC(C=C)OC,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,70.6178740694522,0.092799913680108,0.092799913680108,98.1449999999999
molecule2569,334,C1=COC=COC1,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.124551485599188,0.124551485599188,98.101
molecule2568,344,CO/C=C/C=O,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,84.6396444411312,0.145389883363416,0.145389883363416,86.09
molecule2567,324,COCC1COC1,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,70.6178740694522,0.05712942468522,0.05712942468522,102.133
molecule2566,336,COC1C=NN=C1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,81.1890640794916,0.130895749626081,0.130895749626081,98.105
molecule2565,345,O=CC1COC1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,84.6396444411312,0.127192278412073,0.127192278412073,86.09
molecule2564,322,[H]/N=C(N)\C=C\C,0,1,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,2,78.1198678011681,0.189379521084458,0.189379521084458,84.122
molecule2563,337,C=C(C=O)[C@H]1CO1,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,81.1890640794916,0.147631341978602,0.147631341978602,98.101
molecule2562,339,CC(C)C(=O)O,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,78.1198678011681,0.3054235297286,0.3054235297286,88.106
molecule2561,328,C#CC(=C)C(N)=O,2,1,0,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,84.6396444411312,0.25606825799524,0.25606825799524,95.101
molecule2560,340,C=C(C#N)NC=O,1,1,0,0,0,3,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,88.5572010964053,0.211531415750828,0.211531415750828,96.089
molecule2559,312,C/C=N/N(C)CC,1,0,0,0,0,12,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,66.6493941117554,0.080707355276766,0.080707355276766,100.165
molecule2558,333,OCC1=NOCC1,3,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,78.1198678011681,0.210592002879685,0.210592002879685,101.105
molecule2557,324,OC/C=N/N1CC1,1,0,0,0,0,7,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,75.3668950253496,0.210576391584273,0.210576391584273,100.121
molecule2556,325,O[C@H]1C=C[C@H](O)C1,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,75.3668950253496,0.210912369477255,0.210912369477255,100.117
molecule2555,313,NCC1C=CC=C1,4,2,0,0,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,72.8795508155063,0.118416223796508,0.118416223796508,95.1449999999999
molecule2554,318,CC#CC1COC1,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,75.3668950253496,0.066998976324603,0.066998976324603,96.1289999999999
molecule2553,326,NCC1=NOCC1,3,0,0,0,0,6,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,75.3668950253496,0.122097852964763,0.122097852964763,100.121
molecule2552,325,O[C@@H]1[C@@H]2CNC[C@@H]21,5,0,0,0,0,7,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,72.8795508155063,0.210476527518946,0.210476527518946,99.133
molecule2551,343,C#CCCO,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,88.5572010964053,0.210083497612324,0.210083497612324,70.091
molecule2550,318,CO[C@H]1CC[C@@H]1N,4,0,0,0,0,9,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,68.5498289706574,0.118749515446502,0.118749515446502,101.149
molecule2549,354,C=CC(=O)C=O,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,93.0567923124677,0.217091345567979,0.217091345567979,84.074
molecule2548,326,CC(=O)CN1CC1,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,72.8795508155063,0.143270572108944,0.143270572108944,99.133
molecule2547,311,C#C[C@H]1N[C@@H]1CC,4,0,0,0,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,72.8795508155063,0.123888420909435,0.123888420909435,95.1449999999999
molecule2546,330,[H]/N=C1\COC=CN1,0,1,0,0,0,4,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,2,2,81.1890640794916,0.189177943736254,0.189177943736254,98.105
molecule2545,318,C1=CC=CCC=C1,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,75.3668950253496,0.062257228640102,0.062257228640102,92.141
molecule2544,341,C[C@H](C#N)CO,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,81.1890640794916,0.210099625853928,0.210099625853928,85.106
molecule2543,326,C#C[C@](C)(O)CO,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,75.3668950253496,0.212291065763834,0.212291065763834,100.117
molecule2542,340,N#C/C=C(\N)C#N,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,1,93.0567923124677,0.156941895279326,0.156941895279326,93.089
molecule2541,319,C=CC1CCC1,5,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,72.8795508155063,0.05725708978534,0.05725708978534,82.1459999999999
molecule2540,328,C1CN2CC(C2)O1,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,72.8795508155063,0.082882009237941,0.082882009237941,99.1329999999999
molecule2539,325,OC[C@@H](O)C1CC1,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,2,70.6178740694522,0.210578890524156,0.210578890524156,102.133
molecule2538,322,C=C1CCCOC1,4,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,70.6178740694522,0.067366944659496,0.067366944659496,98.1449999999999
molecule2537,322,COCC(C)C,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,68.5498289706574,0.056913368031789,0.056913368031789,88.1499999999999
molecule2536,318,C=C1CNC(C)=N1,2,1,0,0,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,75.3668950253496,0.161663597550177,0.161663597550177,96.133
molecule2535,319,NC[C@H]1OC[C@@H]1N,3,0,0,0,0,6,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,2,70.6178740694522,0.118829619764813,0.118829619764813,102.137
molecule2534,324,CO[C@@H](C)CN,2,0,0,0,0,9,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,70.6178740694522,0.118481122838972,0.118481122838972,89.138
molecule2533,327,C=CCOC(N)=O,1,1,0,0,0,5,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,78.1198678011681,0.40430500460393,0.40430500460393,101.105
molecule2532,320,C1=C[C@@H]2C[C@@H]2NC1,5,1,0,0,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,72.8795508155063,0.122810687267259,0.122810687267259,95.1449999999999
molecule2531,330,CCCC(=O)C=O,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,75.3668950253496,0.194670647553352,0.194670647553352,100.117
molecule2530,333,CO/N=C(\C)C=O,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,3,0,78.1198678011681,0.16684281331802,0.16684281331802,101.105
molecule2529,323,CC1(CO)CNC1,4,0,0,0,0,9,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,68.5498289706574,0.210067305439588,0.210067305439588,101.149
molecule2528,328,C=CO/C(C)=N\O,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,1,78.1198678011681,0.329706605189696,0.329706605189696,101.105
molecule2527,317,COC[C@H]1CN1C,2,0,0,0,0,11,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,68.5498289706574,0.062992016654166,0.062992016654166,101.149
